id,explain/emotion,true/false,showing picture or not,user answer,user response,response time
1e0bd639-f749-4f86-9007-f235c908a321,Emotion,FALSE,TRUE,TRUE,outraged--jam and jelly are different,148.25
1e0bd639-f749-4f86-9007-f235c908a321,Emotion,TRUE,FALSE,FALSE,impressed if true,173.62
1e0bd639-f749-4f86-9007-f235c908a321,Emotion,TRUE,FALSE,FALSE,amused,181.76
1e0bd639-f749-4f86-9007-f235c908a321,Emotion,TRUE,FALSE,TRUE,unsettled,193.67
1e0bd639-f749-4f86-9007-f235c908a321,Emotion,FALSE,TRUE,TRUE,nostalgic,209.46
1e0bd639-f749-4f86-9007-f235c908a321,Emotion,TRUE,FALSE,FALSE,humored,214.89
1e0bd639-f749-4f86-9007-f235c908a321,Emotion,FALSE,FALSE,FALSE,freaked out,224.13
1e0bd639-f749-4f86-9007-f235c908a321,Emotion,FALSE,TRUE,TRUE,scared,231.88
1e0bd639-f749-4f86-9007-f235c908a321,Emotion,FALSE,FALSE,TRUE,nostalgic,239.08
1e0bd639-f749-4f86-9007-f235c908a321,Emotion,TRUE,TRUE,FALSE,surprised,245.82
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,TRUE,TRUE,FALSE,Not really possible for making tea,36.35
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,FALSE,FALSE,FALSE,I didn’t see any evidence of that,53.89
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,TRUE,FALSE,FALSE,"In my memory, she had eyebrows",74.75
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,FALSE,FALSE,TRUE,May see some videos about this but not sure if it’s true,110.64
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,TRUE,TRUE,FALSE,Not all animals behave like humans,126.11
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,TRUE,FALSE,TRUE,.,145.86
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,TRUE,FALSE,FALSE,Don’t know,166.62
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,FALSE,TRUE,TRUE,"As time goes on, this percentage should go up",191.43
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,TRUE,TRUE,FALSE,There is no unicorn in real world,205.22
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,FALSE,TRUE,FALSE,?,214.46
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,FALSE,FALSE,FALSE,The cause of unique stripe pattern does not necessarily due to identification,259.62
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,FALSE,TRUE,TRUE,Maybe,278.93
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,FALSE,TRUE,FALSE,Not only one,297.55
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,TRUE,TRUE,FALSE,No idea,312.85
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,TRUE,FALSE,TRUE,Yes,322.56
8da8a563-8bf3-4789-bd73-b8321aef64c3,Explain,FALSE,FALSE,TRUE,"Maybe, had seen some pics in history books",352.87
af178a4f-efb1-4469-9b22-121d99b29568,Explain,TRUE,TRUE,FALSE,They know how they feel.,33.5
af178a4f-efb1-4469-9b22-121d99b29568,Explain,TRUE,FALSE,FALSE,the same weight of all the humans on Earth is the same weight as the same weight of all ants on earth.,76.95
af178a4f-efb1-4469-9b22-121d99b29568,Explain,TRUE,TRUE,FALSE,This is not a bonnethead shark.,112.75
af178a4f-efb1-4469-9b22-121d99b29568,Explain,FALSE,FALSE,FALSE,It was made out of glass.,143.81
af178a4f-efb1-4469-9b22-121d99b29568,Explain,FALSE,TRUE,FALSE,In Olde-English.,171.26
af178a4f-efb1-4469-9b22-121d99b29568,Explain,FALSE,FALSE,TRUE,Yes.,213.41
af178a4f-efb1-4469-9b22-121d99b29568,Explain,FALSE,TRUE,TRUE,“I think that is a thing actually. Isn’t that an interesting theory?”,298.55
af178a4f-efb1-4469-9b22-121d99b29568,Explain,TRUE,FALSE,FALSE,It is not wider than the moon.,316.23
af178a4f-efb1-4469-9b22-121d99b29568,Explain,TRUE,FALSE,TRUE,They were crafty back then.,329.56
af178a4f-efb1-4469-9b22-121d99b29568,Explain,FALSE,TRUE,TRUE,Bees are also sad.,428.7
af178a4f-efb1-4469-9b22-121d99b29568,Explain,FALSE,FALSE,TRUE,Human boy.,448.63
af178a4f-efb1-4469-9b22-121d99b29568,Explain,FALSE,TRUE,TRUE,Brat.,461.63
af178a4f-efb1-4469-9b22-121d99b29568,Explain,TRUE,TRUE,TRUE,makes sense .,474.04
af178a4f-efb1-4469-9b22-121d99b29568,Explain,TRUE,TRUE,FALSE,wgat),505.36
af178a4f-efb1-4469-9b22-121d99b29568,Explain,FALSE,FALSE,FALSE,it has the bits.,552.97
af178a4f-efb1-4469-9b22-121d99b29568,Explain,TRUE,FALSE,TRUE,This has to be true,576.82
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,FALSE,TRUE,TRUE,amazing,40.84
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,FALSE,FALSE,FALSE,I know panda bear has 42 teeth,201.1
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,FALSE,FALSE,TRUE,I think it is obvious,305.9
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,TRUE,TRUE,TRUE,"I don’t know about that.
if it’s true,  it is interesting.",378.15
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,FALSE,FALSE,FALSE,I think it has many origins.,508.01
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,FALSE,TRUE,TRUE,I think it may be true.,558.88
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,TRUE,FALSE,TRUE,"I have heard about that, maybe",606.58
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,TRUE,FALSE,TRUE,I know it,731.19
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,TRUE,TRUE,TRUE,I know it.,766.4
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,TRUE,TRUE,FALSE,I think it is fantasy animal.,828.43
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,TRUE,TRUE,TRUE,I think so.,887.35
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,FALSE,TRUE,FALSE,it’s not legume.,971.42
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,TRUE,FALSE,TRUE,I know it.,999.1
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,FALSE,TRUE,FALSE,"turky does contain tryptophan, and it causes good sleep, but not tiredness.",1124.73
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,FALSE,FALSE,FALSE,jam and jelly is obviously different from each other.,1220.59
19600225-cfa1-438c-91ba-60bb3f08d6a0,Emotion,TRUE,FALSE,FALSE,I don’t  think it’s true. human weight is much heavier than that of ants.,1378.17
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,FALSE,FALSE,FALSE,these are completely different because  the route is another.,59.34
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,FALSE,TRUE,TRUE,for my intuition,73.32
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,FALSE,FALSE,FALSE,for my intuition,132.22
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,FALSE,FALSE,FALSE,generally male workers are paid more than female workers.,182.14
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,TRUE,FALSE,TRUE,i know it because i see this information on tv,257.49
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,TRUE,FALSE,FALSE,for my intuition,303.53
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,TRUE,FALSE,FALSE,because Leonard da vinci drew it and he neve make such  mistake,412.74
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,TRUE,TRUE,TRUE,British love tea.,480.8
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,FALSE,FALSE,FALSE,for my intuition,514.13
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,TRUE,TRUE,FALSE,Isn't it anagram？,626.56
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,FALSE,TRUE,TRUE,"To make wine, large amount of grapes are necessary.",670.64
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,TRUE,TRUE,FALSE,Plants don't feel pain,739.22
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,FALSE,TRUE,TRUE,for my intuition,757.39
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,TRUE,TRUE,TRUE,i heard it on tv.,785.22
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,TRUE,FALSE,TRUE,I'v just konwn it in my school,868.23
00e83a7f-b11c-41d8-95a7-4aab8a1e0d17,Explain,FALSE,TRUE,TRUE,I heard it on tv,887.94
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,FALSE,FALSE,TRUE,100% correct,19.73
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,TRUE,TRUE,FALSE,"i think
",32.6
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,FALSE,TRUE,FALSE,"80% correct
",44.49
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,TRUE,TRUE,TRUE,would be cool if true,58.88
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,TRUE,FALSE,FALSE,confident,72.36
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,TRUE,TRUE,FALSE,i hope it's false !,84.19
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,FALSE,FALSE,FALSE,not sure what a macaque is,100.34
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,FALSE,FALSE,TRUE,i can see this happening,113.67
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,TRUE,TRUE,TRUE,80% sure,128.25
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,TRUE,FALSE,TRUE,wow would be crazy if it is true so i hope it is !,148.96
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,FALSE,TRUE,TRUE,yes i think of heard of this,163.44
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,TRUE,FALSE,TRUE,"if i remember, they are lines",176.48
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,FALSE,TRUE,TRUE,100% agree,195.91
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,FALSE,FALSE,FALSE,idk what a legume is,205.2
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,FALSE,TRUE,FALSE,def not,212.95
590af72a-2e9a-46b2-a3f5-24a61b78acd7,Emotion,TRUE,FALSE,FALSE,50% sure,227.17
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,TRUE,TRUE,FALSE,It made me curious to learn about this because I was unsure of the answer.,46.7
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,TRUE,FALSE,TRUE,It made me intrigued to see what a koala's fingers look like.,81.64
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,FALSE,FALSE,FALSE,It made me feel gross because I don't like bugs especially when they have scary abilities.,118.45
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,FALSE,FALSE,TRUE,It made me feel intrigued to learn if this is true.,150.65
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,FALSE,FALSE,FALSE,Made me annoyed because women still to this day are paid disproportionately to their male counterparts.,182.95
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,TRUE,TRUE,TRUE,It made me wonder what vegetarian things they eat if this is true.,214.73
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,TRUE,FALSE,TRUE,I need to pay more attention to pop culture stuff.,281.44
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,FALSE,TRUE,FALSE,Makes me want to try fruit loops again,307.04
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,TRUE,FALSE,FALSE,That would be sad if true,327.48
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,TRUE,TRUE,FALSE,confused if unicorns were real or not,350.45
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,FALSE,TRUE,FALSE,Makes me hate mushrooms even more,367.01
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,TRUE,FALSE,FALSE,Makes me intrigued to know if this is true,385.38
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,FALSE,TRUE,FALSE,Makes me laugh trying to imagine an elephant jumping,409.65
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,TRUE,TRUE,FALSE,Makes me want to take care of my eyelashes properly,436.95
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,FALSE,FALSE,FALSE,Makes me intrigued to see if this is true,454.65
bca92191-b2b5-4daf-93cc-7514793df6d6,Emotion,FALSE,TRUE,TRUE,Makes me want to watch harry potter,472.5
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,TRUE,FALSE,TRUE,Fine,12.11
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,FALSE,TRUE,TRUE,Fine,19.82
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,TRUE,TRUE,FALSE,Weird,24.99
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,TRUE,FALSE,FALSE,Fine,32.69
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,FALSE,FALSE,TRUE,That’s cool,39.52
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,FALSE,TRUE,TRUE,Annoyed,48.17
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,FALSE,TRUE,TRUE,Sad,57.24
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,TRUE,TRUE,TRUE,Cool,62.07
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,TRUE,TRUE,FALSE,Lol,68.08
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,FALSE,FALSE,FALSE,Don’t care,75.14
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,FALSE,FALSE,FALSE,Annoyed,82.61
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,TRUE,FALSE,TRUE,Cool,94.91
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,FALSE,TRUE,TRUE,Fair,100.35
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,FALSE,FALSE,TRUE,Enlightened,109.92
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,TRUE,FALSE,FALSE,Huh,117.13
9c193ba0-5e0c-4846-8afc-3ce729328594,Emotion,TRUE,TRUE,FALSE,Introspective,126.64
R_11Xz083SXjTFs9G,Explain,FALSE,TRUE,TRUE,I feel that neon doesn't exude anger,24.612
R_11Xz083SXjTFs9G,Explain,FALSE,TRUE,TRUE,"In media, either in documentaries or movies",21.86
R_11Xz083SXjTFs9G,Explain,FALSE,TRUE,TRUE,"""There's a lot of sparrows that get identified in my yard""",20.804
R_11Xz083SXjTFs9G,Explain,FALSE,TRUE,TRUE,The moon seems pretty big,21.569
R_11Xz083SXjTFs9G,Explain,FALSE,FALSE,TRUE,Women still probably get paid less than men in general,21.545
R_11Xz083SXjTFs9G,Explain,FALSE,FALSE,FALSE,"""I utilize the different words interchangeably""",18.893
R_11Xz083SXjTFs9G,Explain,FALSE,FALSE,FALSE,Guessed,16.827
R_11Xz083SXjTFs9G,Explain,FALSE,FALSE,FALSE,"""Never tasted a sweet lemon before""",18.175
R_11Xz083SXjTFs9G,Explain,TRUE,TRUE,FALSE,Guessed,7.637
R_11Xz083SXjTFs9G,Explain,TRUE,TRUE,FALSE,"""It probably was light but it seemed to exist""",22.53
R_11Xz083SXjTFs9G,Explain,TRUE,TRUE,TRUE,"""Guessed""",9.164
R_11Xz083SXjTFs9G,Explain,TRUE,TRUE,TRUE,Guessed,9.757
R_11Xz083SXjTFs9G,Explain,TRUE,FALSE,TRUE,"""Guessed""",10.325
R_11Xz083SXjTFs9G,Explain,TRUE,FALSE,FALSE,"""Seemed believable""",8.025
R_11Xz083SXjTFs9G,Explain,TRUE,FALSE,TRUE,"""That seemed plausible""",11.905
R_11Xz083SXjTFs9G,Explain,TRUE,FALSE,FALSE,"""Did not sound plausible""",12.038
R_1g7IWU9Jb5h399A,Explain,TRUE,TRUE,TRUE,seems legit. honestly just went on vibes again and because i would love for this to be true.,39.325
R_1g7IWU9Jb5h399A,Explain,TRUE,TRUE,TRUE,"seems legit.
 flutterby is a common way to refer to a butterfly if only as a mispronunciation. However, butterflies do in fact ""flutter"" - ""by"" so it seems plausible.",58.71
R_1g7IWU9Jb5h399A,Explain,TRUE,FALSE,TRUE,"As a biology student, I know most living things share a massive percentage of their DNA material. I am not certain to what extent, which is why 50% may not be accurate, but it seemed close enough.",72.129
R_1g7IWU9Jb5h399A,Explain,TRUE,FALSE,TRUE,I just know this is true because I've heard this multiple times before. Specifically this case of identical twins where one went into space and when he came back he was taller than his twin.,64.604
R_1g7IWU9Jb5h399A,Explain,TRUE,FALSE,TRUE,I think I have read this on the internet somewhere.,32.75
R_1g7IWU9Jb5h399A,Explain,FALSE,TRUE,FALSE,"jam has seeds, jelly does not",15.023
R_1g7IWU9Jb5h399A,Explain,FALSE,TRUE,TRUE,I think have heard this somewhere.,18.847
R_1g7IWU9Jb5h399A,Explain,FALSE,TRUE,FALSE,This just seems hard to believe since women are universally paid less than men for the same job.,43.366
R_1g7IWU9Jb5h399A,Explain,FALSE,TRUE,TRUE,seems legit.,17.114
R_1g7IWU9Jb5h399A,Explain,FALSE,FALSE,FALSE,"amphibians and reptiles are actually fairly far apart from an evolutionary standpoint, so this does not quite make sense.",52.185
R_1g7IWU9Jb5h399A,Explain,FALSE,FALSE,FALSE,This does not make much sense given the level of refinement that must happen to the coffee beans to be ready for coffee. I cannot imagine the raw beans being sturdy enough for game pieces.,70.47
R_1g7IWU9Jb5h399A,Explain,FALSE,FALSE,TRUE,JK rowling never has original ideas so this seems legit,25.889
R_1g7IWU9Jb5h399A,Explain,FALSE,FALSE,FALSE,"That just seems like too much work, especially since they are all eaten in the same bowl anyways.",35.418
R_1g7IWU9Jb5h399A,Explain,TRUE,TRUE,FALSE,"That makes sense, not really sure why. My grandfather's fake eye is made of glass.",28.912
R_1g7IWU9Jb5h399A,Explain,TRUE,TRUE,FALSE,That seems wrong. Maybe specific types of oranges are hybrids.,18.934
R_1g7IWU9Jb5h399A,Explain,TRUE,FALSE,FALSE,That just sounds crazy. Probably not. Seems too stereotypical.,15.748
R_3PaTvbRYKAYaeVA,Explain,FALSE,TRUE,TRUE,given how they evolved to only eat bamboo this makes sense.,24.351
R_3PaTvbRYKAYaeVA,Explain,FALSE,TRUE,TRUE,Seems legit. I really just answered this based on instinct.,30.326
R_3PaTvbRYKAYaeVA,Explain,FALSE,TRUE,TRUE,"jam has seeds, jelly does not",15.023
R_3PaTvbRYKAYaeVA,Explain,FALSE,TRUE,TRUE,My mother is allergic to tree nuts and she cannot eat pistachios.,24.45
R_3PaTvbRYKAYaeVA,Explain,TRUE,TRUE,TRUE,"seems legit.
 flutterby is a common way to refer to a butterfly if only as a mispronunciation. However, butterflies do in fact ""flutter"" - ""by"" so it seems plausible.",58.71
R_3PaTvbRYKAYaeVA,Explain,TRUE,TRUE,TRUE,"I feel like ive heard somewhere that there is a lot of nuance in cow's ""moo""s so it seems reasonable that they might have names for each other as well.",52.074
R_3PaTvbRYKAYaeVA,Explain,TRUE,TRUE,TRUE,seems legit. honestly just went on vibes again and because i would love for this to be true.,39.325
R_3PaTvbRYKAYaeVA,Explain,TRUE,TRUE,TRUE,It seems more likely that Stalin had all of Rasputin's family killed,40.341
R_3PaTvbRYKAYaeVA,Explain,FALSE,FALSE,FALSE,"Societally, I've always learned/heard that women learn less in the workforce so I would assume that even in the broadcasting industry that statement would hold true.",45.123
R_3PaTvbRYKAYaeVA,Explain,FALSE,FALSE,TRUE,"""Hide and seek"" is a game based on ""predator and prey"" ideology so it would make sense that it derived from hunting.",38.933
R_3PaTvbRYKAYaeVA,Explain,FALSE,FALSE,TRUE,"I feel like I've seen a greater trend in social media to smoke cigarettes since it's seen as ""aesthetic"" now so the increase wouldn't surprise me. Also the glorification of people like Lana Del Rey who endorse this smoking aesthetic.",67.707
R_3PaTvbRYKAYaeVA,Explain,FALSE,FALSE,TRUE,"My mom's favorite animal pattern is a zebra so growing up, my entire house was decorated in that print. I feel like each item that I saw always had a unique print and since the zebra print is based off the actual animal, I think that they would have unique prints as well.",86.918
R_3PaTvbRYKAYaeVA,Explain,TRUE,FALSE,TRUE,Koala bears are always seen gripping onto trees and if I recall correctly they also have thumbs so it would make sense that they have unique fingerprints to help grip onto the tree bark.,56.885
R_3PaTvbRYKAYaeVA,Explain,TRUE,FALSE,FALSE,"All sharks are carnivores to me and even if there was a plant-eating shark, I'm not sure what it would even eat in the ocean.",47.214
R_3PaTvbRYKAYaeVA,Explain,TRUE,FALSE,FALSE,I took European History in high school and I don't think I ever recall Rasputin having children.,30.12
R_3PaTvbRYKAYaeVA,Explain,TRUE,FALSE,FALSE,"Naming each other seems more ""human"" and elevated than what cows are capable of.",25.099